seed,rules,bluePrint,iterations
X,"{X=F[+X][-X]FX, F=FF}",FFFFFFFF[+FFFFFFFF[+FFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFF[+FFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX,5
X,"{X=F[+X][-X]FX, F=FF}",FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF[+FFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX,5
X,"{X=F[+X][-X]FX, F=FF}",FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF[+FFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX,5
X,"{X=F[+X][-X]FX, F=FF}",FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF[+FFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX,5
X,"{X=F[+X][-X]FX, F=FF}",FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF[+FFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX,5
X,"{X=F[+X][-X]FX, F=FF}",FFFFFFFFFFFFFFFF[+FFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX,5
X,"{X=F[+X][-X]FX, F=FF}",FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF[+FFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX,5
X,"{X=F[+X][-X]FX, F=FF}",FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF[+FFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF[+FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFFFFFFFFFFFFFF[+FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX][-FFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX]FFFFFFFFFFFF[+FF[+X][-X]FFX][-FF[+X][-X]FFX]FFFFFF[+X][-X]FFX,5
